================================================================================
PREPROC0 LOG: Note-0 / Negative-Octave Rest Marker Filtering
Dataset: /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3
Total files: 3000
Date: 2026-02-17 23:58:32
================================================================================

Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/acem--ilahi--duyek--aldanma_dunya--zekai_dede.mid. Details: [{'time': 32.65775115833335, 'time_ticks': 3266, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--kocekce--aksak--baharin_zamani--dede_efendi.mid. Details: [{'time': 5.2734375, 'time_ticks': 527, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--rumeliturkusu--aksak--yine_de--rumeli.mid. Details: [{'time': 6.00000300000001, 'time_ticks': 600, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksak--beni_sev--misirli_udi_ibrahim_efendi.mid. Details: [{'time': 14.86553178958333, 'time_ticks': 1487, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksak--gozlerin_komur--avni_anil.mid. Details: [{'time': 12.499995000000002, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksak--gulsen-i_husnune--rifat_bey.mid. Details: [{'time': 12.499995000000018, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksak--indim_yarin--dede_efendi.mid. Details: [{'time': 8.333339999999998, 'time_ticks': 833, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksak--istanbulun_etrafi--arif_sami_toker.mid. Details: [{'time': 1.3397738437500002, 'time_ticks': 134, 'channel': 0, 'velocity': 93, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksak--kurbanin_olam--haci_arif_bey.mid. Details: [{'time': 10.661862172916667, 'time_ticks': 1066, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksak--matemzedeyim--tanburi_cemil_bey.mid. Details: [{'time': 89.200766495834, 'time_ticks': 8920, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksak--su_karsiki_dagda--dede_efendi.mid. Details: [{'time': 6.225487083333331, 'time_ticks': 623, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksak--terket_beni--fehmi_tokay.mid. Details: [{'time': 18.583335191666684, 'time_ticks': 1858, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--aksaksemai--sezdim_dargin--rifat_ayaydin.mid. Details: [{'time': 41.29924655416664, 'time_ticks': 4130, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--curcuna--acaba_sen_misin--bimen_sen.mid. Details: [{'time': 13.29206553541666, 'time_ticks': 1329, 'channel': 0, 'velocity': 81, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--curcuna--bahar_olsa--fahri_kopuz.mid. Details: [{'time': 20.39137720416667, 'time_ticks': 2039, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--curcuna--ne_kustun--sekerci_cemil_bey.mid. Details: [{'time': 8.888893333333339, 'time_ticks': 889, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--curcuna--sen_hep--selahattin_inal.mid. Details: [{'time': 20.833325000000027, 'time_ticks': 2083, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--curcuna--sislendi_hava--rifat_bey.mid. Details: [{'time': 5.953414052083338, 'time_ticks': 595, 'channel': 0, 'velocity': 93, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--devrihindi--leblerinde_kivrilan--emin_ongan.mid. Details: [{'time': 12.452784004166677, 'time_ticks': 1245, 'channel': 0, 'velocity': 115, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--devrisureyya--kuru_dallar--ismet_burkay.mid. Details: [{'time': 20.645835397916684, 'time_ticks': 2065, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--duyek--aci_nedir--erol_sayan.mid. Details: [{'time': 11.51999999999999, 'time_ticks': 1152, 'channel': 0, 'velocity': 73, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--duyek--artik_bu--alaeddin_yavasca.mid. Details: [{'time': 19.823865618750013, 'time_ticks': 1982, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 2 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--duyek--ciksam_su--arif_sami_toker.mid. Details: [{'time': 26.025648833333353, 'time_ticks': 2603, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}, {'time': 118.60420224791727, 'time_ticks': 11860, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--duyek--deli_gonul--sadettin_kaynak.mid. Details: [{'time': 22.222213333333364, 'time_ticks': 2222, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--duyek--gonlumun_sarkisini--muzaffer_ilkar.mid. Details: [{'time': 66.06629448541672, 'time_ticks': 6607, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--duyek--muhabbet_bagina--sadettin_kaynak.mid. Details: [{'time': 3.688170383333333, 'time_ticks': 369, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--duyek--ne_gelen--ziya_taskent.mid. Details: [{'time': 15.75, 'time_ticks': 1575, 'channel': 0, 'velocity': 33, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--duyek--sarkilardan_fal--erdogan_berker.mid. Details: [{'time': 38.25, 'time_ticks': 3825, 'channel': 0, 'velocity': 33, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--gulsen--ac_kalbimi--hanefi_ozbek.mid. Details: [{'time': 8.333330000000002, 'time_ticks': 833, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--kapali_curcuna--nicin_bulbul--rifat_bey.mid. Details: [{'time': 8.888893333333339, 'time_ticks': 889, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--musemmen--nevbahar-i_vuslatin--lemi_atli.mid. Details: [{'time': 26.44886628125003, 'time_ticks': 2645, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--semai--bir_dunya--erol_sayan.mid. Details: [{'time': 2.8083892812500006, 'time_ticks': 281, 'channel': 0, 'velocity': 25, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--semai--ey_mehlika--muallim_ismail_hakki_bey.mid. Details: [{'time': 7.680000000000005, 'time_ticks': 768, 'channel': 0, 'velocity': 109, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--semai--gun_be_gun--avni_anil.mid. Details: [{'time': 7.680000000000003, 'time_ticks': 768, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--semai--nasil_gecti--teoman_alpay.mid. Details: [{'time': 8.333340000000005, 'time_ticks': 833, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sarki--yuruksemai_ii--ey_but-i--dede_efendi.mid. Details: [{'time': 10.666672000000009, 'time_ticks': 1067, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sazsemaisi--aksaksemai-----munir_mazhar_kamsoy.mid. Details: [{'time': 157.1428649999989, 'time_ticks': 15714, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 3 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--sazsemaisi--aksaksemai----muhittin_erev.mid. Details: [{'time': 27.777766666666714, 'time_ticks': 2778, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}, {'time': 124.9999499999996, 'time_ticks': 12500, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}, {'time': 172.9999307999992, 'time_ticks': 17300, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--turku--aksak--ihtiyatlar_silah--.mid. Details: [{'time': 7.415126052083332, 'time_ticks': 742, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_uzzal--turku--curcuna--evlerinde_bir--gaziantep.mid. Details: [{'time': 8.890282222916662, 'time_ticks': 889, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--aranagme--aydin--1--.mid. Details: [{'time': 8.331025183333328, 'time_ticks': 833, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sarki--aksak--alemde_ey--haci_arif_bey.mid. Details: [{'time': 14.999993249999974, 'time_ticks': 1500, 'channel': 0, 'velocity': 59, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sarki--aksak--beni_canimdan--muzaffer_ilkar.mid. Details: [{'time': 12.499995000000016, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sarki--aksak--ey_sevgilim--erdinc_celikkol.mid. Details: [{'time': 14.990584652083319, 'time_ticks': 1499, 'channel': 0, 'velocity': 59, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sarki--duyek--gonlumde_acmadan--sekip_ayhan_ozisik.mid. Details: [{'time': 18.75, 'time_ticks': 1875, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 2 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sarki--duyek--gozlerimden_yuzun--muzaffer_ilkar.mid. Details: [{'time': 25.704257154166665, 'time_ticks': 2570, 'channel': 0, 'velocity': 37, 'pitchbend': -155, 'instrument': 0}, {'time': 212.28954215416675, 'time_ticks': 21229, 'channel': 0, 'velocity': 37, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sarki--duyek--guruba_yaklasan--alaeddin_yavasca.mid. Details: [{'time': 17.144809643749994, 'time_ticks': 1714, 'channel': 0, 'velocity': 37, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sarki--duyek--icimdeki_askin--muzaffer_ilkar.mid. Details: [{'time': 33.326375558333424, 'time_ticks': 3333, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sarki--duyek--ne_bos--sadettin_kaynak.mid. Details: [{'time': 27.777766666666693, 'time_ticks': 2778, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sarki--semai--hayat_atli--necdet_varol.mid. Details: [{'time': 1.9909887624999987, 'time_ticks': 199, 'channel': 0, 'velocity': 81, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--sazsemaisi--aksaksemai--1--ferit_sidal.mid. Details: [{'time': 120.0, 'time_ticks': 12000, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaz_zirgule--turku--evfer--kirda_erik--ankara.mid. Details: [{'time': 5.3892565416666685, 'time_ticks': 539, 'channel': 0, 'velocity': 101, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicaziussak--nefes--bektasiraksi--onume_bir--pir_sultan_abdal.mid. Details: [{'time': 55.55553333333348, 'time_ticks': 5556, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--agirsemai--aksaksemai--benim_servi--bolahenk_nuri_bey.mid. Details: [{'time': 52.86955199999994, 'time_ticks': 5287, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--aranagme--aksak--1--.mid. Details: [{'time': 8.000004000000024, 'time_ticks': 800, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--aranagme--aksak--1--muallim_ismail_hakki_bey.mid. Details: [{'time': 10.647439091666676, 'time_ticks': 1065, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--aranagme--curcuna--1--.mid. Details: [{'time': 17.777786666666678, 'time_ticks': 1778, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--kocekce--aksak--bekliyorum_salinarak--muallim_ismail_hakki_bey.mid. Details: [{'time': 10.65384935000001, 'time_ticks': 1065, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--kocekce--aksak--gece_gunduz--muallim_ismail_hakki_bey.mid. Details: [{'time': 13.30288860624999, 'time_ticks': 1330, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--kocekce--aydin--yabandan_geldim--muallim_ismail_hakki_bey.mid. Details: [{'time': 45.703125, 'time_ticks': 4570, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--kocekce--ciftesofyan--nicin_sevdim--muallim_ismail_hakki_bey.mid. Details: [{'time': 79.1015625, 'time_ticks': 7910, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--kocekce--devrihindi--ay_mi--muallim_ismail_hakki_bey.mid. Details: [{'time': 8.29166915416667, 'time_ticks': 829, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--kocekce--devrituran--dag_basinda--muallim_ismail_hakki_bey.mid. Details: [{'time': 4.838232874999997, 'time_ticks': 484, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--kocekce--raksaksagi--her_gun--ismail_hakki_bey.mid. Details: [{'time': 24.99999000000003, 'time_ticks': 2500, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--aksak--acil_ey_gonce--haci_arif_bey.mid. Details: [{'time': 12.49999500000001, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--aksak--bir_yar--k_hafiz_yasar.mid. Details: [{'time': 5.578708166666666, 'time_ticks': 558, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--aksak--nerdesin--leyla_saz.mid. Details: [{'time': 14.863637849999987, 'time_ticks': 1486, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--aksak--oturmus_testi--muhlis_sabahaddin.mid. Details: [{'time': 45.91370884166668, 'time_ticks': 4591, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--curcuna--ben_sana--corlulu_asik.mid. Details: [{'time': 14.667938827083328, 'time_ticks': 1467, 'channel': 0, 'velocity': 71, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--curcuna--guldu_acildi--haci_arif_bey.mid. Details: [{'time': 8.331985497916664, 'time_ticks': 833, 'channel': 0, 'velocity': 59, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--curcuna--mestim_bu_gece--lavtaci_ovrik.mid. Details: [{'time': 28.79999999999999, 'time_ticks': 2880, 'channel': 0, 'velocity': 73, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--curcuna--senelerce--sabri_suha_ansen.mid. Details: [{'time': 10.0, 'time_ticks': 1000, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--curcuna--usandirdi_felek--ahmet_mukerrem_akinci.mid. Details: [{'time': 16.0, 'time_ticks': 1600, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--duyek--birer_birer--omer_sami_gupgup.mid. Details: [{'time': 22.22221333333335, 'time_ticks': 2222, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/hicazkar--sarki--duyek--cozmek_elinde--sadettin_kaynak.mid. Details: [{'time': 37.87821649166672, 'time_ticks': 3788, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
